date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:39	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%225f1cfaa9-12d68%22	http://itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfont3e6e.woff2	(from http://itbanglaapp2020.herokuapp.com/static/css/font-awesome.css)
16:56:39	477067/477067	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-7478b%22	http://itbanglaapp2020.herokuapp.com/static/images/banner1.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/images/banner1.jpg	(from http://itbanglaapp2020.herokuapp.com/static/css/style.css)
16:56:52	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f1cfaa9-2876e%22	http://itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfont.eot?	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfontd41d.eot	(from http://itbanglaapp2020.herokuapp.com/static/css/font-awesome.css)
16:57:01	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225f1cfaa9-17ee8%22	http://itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfont3e6e.woff	(from http://itbanglaapp2020.herokuapp.com/static/css/font-awesome.css)
16:57:04	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%225f1cfaa9-6c7db%22	http://itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfont3e6e.svg	(from http://itbanglaapp2020.herokuapp.com/static/css/font-awesome.css)
16:57:15	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225f1cfaa9-286ac%22	http://itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/fonts/fontawesome-webfont3e6e.ttf	(from http://itbanglaapp2020.herokuapp.com/static/css/font-awesome.css)
16:57:28	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%225f1cfaa9-12d68%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/font-awesome.min.css)
16:57:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f1cfaa9-2876e%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.eot	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/font-awesome.min.css)
16:57:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f1cfaa9-2876e%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont.eot?	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfontd41d.eot	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/font-awesome.min.css)
16:57:35	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%225f1cfaa9-6c7db%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.svg	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/font-awesome.min.css)
16:57:37	8009/8009	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Nov%202020%2010:58:13%20GMT	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/fonts/themify.eot?-fvbane	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/fonts/themify9f24.eot	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons.css)
16:57:48	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225f1cfaa9-17ee8%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.woff	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/font-awesome.min.css)
16:57:50	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f1cfaa9-1339c%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/themify.eot?	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/themifyd41d.eot	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons.css)
16:57:57	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%225f1cfaa9-db2c%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/themify.woff?-fvbane	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/themify9f24.woff	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons.css)
16:57:59	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%225f1cfaa9-3931d%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/themify.svg?-fvbane	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/themify9f24.svg	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons.css)
16:58:02	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225f1cfaa9-286ac%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/font-awesome.min.css)
16:58:03	78584/78584	---M--	200	added ('OK')	application/octet-stream	etag:%225f1cfaa9-132f8%22	http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/themify.ttf?-fvbane	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons/themify9f24.ttf	(from http://itbanglaapp2020.herokuapp.com/static/assets/fonts/themify-icons.css)
16:58:03	940/940	---M--	200	added ('OK')	image/png	etag:%225f1cfaa9-3ac%22	http://itbanglaapp2020.herokuapp.com/static/assets/img/bg/bg-overlay.png	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/img/bg/bg-overlay.png	(from http://itbanglaapp2020.herokuapp.com/static/assets/css/main.css)
16:59:28	529294/529294	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-8138e%22	http://itbanglaapp2020.herokuapp.com/static/assets/img/bg/counter-bg.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/img/bg/counter-bg.jpg	(from http://itbanglaapp2020.herokuapp.com/static/assets/css/main.css)
16:59:50	134213/134213	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-20c45%22	http://itbanglaapp2020.herokuapp.com/static/assets/img/parallax/bg-02.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/img/parallax/bg-02.jpg	(from http://itbanglaapp2020.herokuapp.com/static/assets/css/main.css)
17:00:03	766211/766211	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-bb103%22	http://itbanglaapp2020.herokuapp.com/static/assets/img/bg/bg-intro.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/img/bg/bg-intro.jpg	(from http://itbanglaapp2020.herokuapp.com/static/assets/css/main.css)
17:00:04	1833/1833	---M--	200	added ('OK')	text/css	etag:%225f1cfaa9-729%22	http://itbanglaapp2020.herokuapp.com/static/css/marquee_styles.css	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/css/marquee_styles.css	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:00:04	417/417	---M--	200	added ('OK')	application/javascript	etag:%225f1cfaa9-1a1%22	http://itbanglaapp2020.herokuapp.com/static/js/marquee_js.js	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/js/marquee_js.js	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:00:05	94184/94184	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-16fe8%22	http://itbanglaapp2020.herokuapp.com/static/assets/img/testimonial/testimonial-bg.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/img/testimonial/testimonial-bg.jpg	(from http://itbanglaapp2020.herokuapp.com/static/assets/css/main.css)
17:00:13	52973/52973	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-ceed%22	http://itbanglaapp2020.herokuapp.com/static/images/2.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/images/2.jpg	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:00:15	10370/10370	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-2882%22	http://itbanglaapp2020.herokuapp.com/static/images/4.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/images/4.jpg	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:00:17	9066/9066	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-236a%22	http://itbanglaapp2020.herokuapp.com/static/images/5.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/images/5.jpg	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:00:20	851156/851156	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-cfcd4%22	http://itbanglaapp2020.herokuapp.com/static/assets/img/bg/bg-intro-1.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/assets/img/bg/bg-intro-1.jpg	(from http://itbanglaapp2020.herokuapp.com/static/assets/css/main.css)
17:00:26	33669/33669	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-8385%22	http://itbanglaapp2020.herokuapp.com/static/images/7.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/images/7.jpg	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:00:27	63170/63170	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-f6c2%22	http://itbanglaapp2020.herokuapp.com/static/images/6.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/images/6.jpg	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:00:43	86927/86927	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	C:/Users/ITBL/Music/test/ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:00:46	84974/84974	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2018%20Nov%202020%2011:01:22%20GMT	http://itbanglaapp2020.herokuapp.com/directors.html	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/directors.html	(from http://itbanglaapp2020.herokuapp.com/)
17:02:07	2916423/2916423	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-2c8047%22	http://itbanglaapp2020.herokuapp.com/static/images/1.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/images/1.jpg	(from http://itbanglaapp2020.herokuapp.com/)
17:03:25	1750612/1750612	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-1ab654%22	http://itbanglaapp2020.herokuapp.com/static/images/8.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/images/8.jpg	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:25:30	34712996/34712996	---M--	200	added ('OK')	image/jpeg	etag:%225f1cfaa9-211ada4%22	http://itbanglaapp2020.herokuapp.com/static/images/3.jpg	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/static/images/3.jpg	(from http://itbanglaapp2020.herokuapp.com/corporate_profile.html)
17:25:32	84976/84976	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2018%20Nov%202020%2011:26:08%20GMT	http://itbanglaapp2020.herokuapp.com/directors.html	C:/Users/ITBL/Music/test/itbanglaapp2020.herokuapp.com/directors.html	(from http://itbanglaapp2020.herokuapp.com/)
